Type,Breed,Color,Sex,Size,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Outcome Type,Intake Condition,Outcome Condition,Age,Color_encoded,Sex_encoded,Intake Condition_encoded,Intake Type_encoded,Breed_encoded,Size_encoded
CAT,DOMESTIC SH,ORANGE/WHITE,Spayed,SMALL,A300821,12/20/2013,01/22/2014,33,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,22,20,3,0,3,13,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A337636,05/26/2016,07/23/2016,58,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,0,3,2,5,13,0
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,A342361,09/14/2016,10/25/2016,41,STRAY,ADOPTION,HEALTHY,HEALTHY,7,1,2,0,5,11,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A361192,01/02/2018,01/05/2018,3,STRAY,RETURN TO OWNER,HEALTHY,TREATABLE/REHAB,9,1,2,0,5,13,3
CAT,DOMESTIC LH,GRAY/WHITE,Neutered,KITTN,A313123,10/27/2014,11/06/2014,10,TRANSFER,ADOPTION,HEALTHY,HEALTHY,9,17,2,0,6,8,0
CAT,DOMESTIC SH,GRAY/WHITE,Male,SMALL,A309173,07/18/2014,07/18/2014,0,TRANSFER,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,14,17,1,1,6,13,3
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,A339385,07/08/2016,07/19/2016,11,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,7,14,3,0,5,13,0
CAT,DOMESTIC LH,WHITE,Neutered,SMALL,A396561,03/04/2020,03/05/2020,1,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,7,25,2,3,5,8,3
CAT,SIAMESE/MIX,SEAL PT,Spayed,SMALL,A401775,12/15/2020,01/26/2021,42,STRAY,ADOPTION,UNKNOWN,PENDING,3,23,3,3,5,34,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A405912,07/17/2021,08/07/2021,21,STRAY,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,-1,6,3,1,5,13,3
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,SMALL,A364078,11/15/2017,11/15/2017,0,STRAY,RETURN TO OWNER,UNKNOWN,HEALTHY,-1,17,3,3,5,13,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A342600,09/22/2016,10/07/2016,15,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,7,0,2,0,3,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A326417,08/29/2015,09/16/2015,18,STRAY,ADOPTION,HEALTHY,HEALTHY,8,0,2,0,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A389234,07/05/2019,07/13/2019,8,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,1,3,0,3,13,0
CAT,DOMESTIC SH,BLACK,Male,SMALL,A414737,01/05/2023,02/02/2023,28,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,2,0,1,3,5,13,3
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,A338536,06/17/2016,06/23/2016,6,STRAY,ADOPTION,HEALTHY,HEALTHY,7,8,2,0,5,11,0
CAT,PERSIAN,TORTIE,Spayed,LARGE,A369383,03/14/2018,04/06/2018,23,STRAY,ADOPTION,HEALTHY,HEALTHY,12,24,3,0,5,25,1
CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,A302337,02/04/2014,02/13/2014,9,STRAY,ADOPTION,HEALTHY,HEALTHY,24,6,3,0,5,8,3
CAT,DOMESTIC SH,BLACK,Female,SMALL,A411594,05/16/2022,05/21/2022,5,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,2,0,0,3,5,13,3
CAT,DOMESTIC SH,SEAL PT,Spayed,KITTN,A338451,06/14/2016,08/16/2016,63,STRAY,ADOPTION,HEALTHY,HEALTHY,7,23,3,0,5,13,0
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,A344645,10/28/2016,11/12/2016,15,STRAY,ADOPTION,HEALTHY,HEALTHY,7,17,2,0,5,13,3
CAT,DOMESTIC SH,LYNX PT,Neutered,MED,A417911,05/31/2023,07/15/2023,45,STRAY,ADOPTION,HEALTHY,HEALTHY,3,18,2,0,5,13,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A374632,08/25/2018,10/03/2018,39,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,6,3,0,3,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,A343226,10/05/2016,11/29/2016,55,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,8,3,2,5,13,0
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,A367866,01/31/2018,02/03/2018,3,STRAY,ADOPTION,HEALTHY,HEALTHY,5,21,2,0,5,13,3
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A203994,10/22/2020,10/24/2020,2,STRAY,RETURN TO OWNER,UNKNOWN,PENDING,16,0,2,3,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A413505,10/01/2022,11/01/2022,31,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,1,1,3,0,3,13,0
CAT,DOMESTIC SH,LYNX PT,Neutered,SMALL,A417855,05/27/2023,06/21/2023,25,STRAY,ADOPTION,HEALTHY,HEALTHY,2,18,2,0,5,13,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,A391159,09/05/2019,09/18/2019,13,STRAY,ADOPTION,HEALTHY,HEALTHY,4,16,3,0,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A370671,04/07/2018,05/02/2018,25,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,5,0,3,2,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A325073,08/11/2015,09/12/2015,32,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,6,3,2,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Male,SMALL,A399112,07/23/2020,08/06/2020,14,CONFISCATE,RETURN TO OWNER,UNKNOWN,PENDING,7,1,1,3,2,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,A311173,09/04/2014,09/09/2014,5,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,1,3,0,5,13,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,A372532,05/15/2018,06/22/2018,38,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,5,16,2,2,5,13,0
CAT,DOMESTIC LH,ORG TABBY,Neutered,SMALL,A343007,09/29/2016,10/12/2016,13,STRAY,ADOPTION,HEALTHY,HEALTHY,7,21,2,0,5,8,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A413347,09/13/2022,12/13/2022,91,STRAY,ADOPTION,UNKNOWN,HEALTHY,1,1,2,3,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,A320750,04/16/2015,04/16/2015,0,STRAY,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,25,0,2,1,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,A341634,08/26/2016,09/10/2016,15,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,8,1,2,0,3,13,3
CAT,DOMESTIC LH,GRAY,Spayed,KITTN,A329665,11/13/2015,12/03/2015,20,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,HEALTHY,8,14,3,1,3,8,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A361706,09/26/2017,09/30/2017,4,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,6,8,2,0,3,13,0
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,A312506,10/07/2014,10/24/2014,17,QUARANTINE,RETURN TO OWNER,HEALTHY,HEALTHY,-1,0,3,0,4,13,3
CAT,DOMESTIC LH,GRAY/WHITE,Neutered,SMALL,A312620,01/08/2015,01/09/2015,1,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,11,17,2,0,3,8,3
CAT,DOMESTIC SH,WHITE/BLACK,Neutered,SMALL,A414914,01/12/2023,01/21/2023,9,OWNER SURRENDER,RETURN TO OWNER,UNKNOWN,PENDING,3,26,2,3,3,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A322705,12/03/2015,12/19/2015,16,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,8,1,2,0,3,13,0
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,A370988,04/19/2018,05/09/2018,20,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,5,14,2,2,5,13,0
CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,A327760,09/26/2015,10/24/2015,28,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,6,2,2,5,11,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,A314788,12/10/2014,12/17/2014,7,STRAY,ADOPTION,HEALTHY,HEALTHY,9,8,2,0,5,13,3
CAT,DOMESTIC LH,BLACK,Spayed,KITTN,A380349,11/17/2018,12/08/2018,21,STRAY,ADOPTION,HEALTHY,HEALTHY,5,0,3,0,5,8,0
CAT,DOMESTIC MH,BLACK,Neutered,KITTN,A311429,09/10/2014,09/27/2014,17,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,9,0,2,2,3,11,0
CAT,DOMESTIC MH,GRAY/WHITE,Spayed,KITTN,A388641,06/12/2019,07/16/2019,34,STRAY,ADOPTION,UNKNOWN,HEALTHY,4,17,3,3,5,11,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A405038,05/26/2021,06/30/2021,35,STRAY,ADOPTION,UNKNOWN,PENDING,2,1,2,3,5,13,0
CAT,DOMESTIC MH,GRAY/WHITE,Neutered,SMALL,A344640,10/28/2016,11/08/2016,11,STRAY,ADOPTION,HEALTHY,HEALTHY,7,17,2,0,5,11,3
CAT,DOMESTIC SH,GRAY,Neutered,SMALL,A324243,07/11/2015,07/14/2015,3,STRAY,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,-1,14,2,1,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,A305363,04/15/2014,06/14/2014,60,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,6,2,0,3,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,LARGE,A308265,06/24/2014,07/24/2014,30,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,13,1,3,0,3,13,1
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A314652,12/05/2014,01/02/2015,28,STRAY,ADOPTION,HEALTHY,HEALTHY,9,1,3,0,5,13,0
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,A311686,09/17/2014,09/19/2014,2,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,24,3,0,5,13,0
CAT,DOMESTIC SH,GRAY/WHITE,Male,KITTN,A341255,08/20/2016,08/20/2016,0,STRAY,RETURN TO OWNER,TREATABLE/REHAB,TREATABLE/REHAB,7,17,1,2,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A412330,07/06/2022,08/31/2022,56,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,1,1,3,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A311515,09/11/2014,11/14/2014,64,STRAY,ADOPTION,HEALTHY,HEALTHY,9,6,3,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A311115,09/03/2014,11/26/2014,84,STRAY,ADOPTION,HEALTHY,HEALTHY,9,1,2,0,5,13,0
CAT,DOMESTIC MH,BRN TABBY/WHITE,Spayed,KITTN,A376049,09/14/2018,09/27/2018,13,STRAY,ADOPTION,HEALTHY,HEALTHY,5,8,3,0,5,11,0
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A387352,05/24/2019,06/28/2019,35,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,0,2,0,3,13,0
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,A342294,09/10/2016,10/22/2016,42,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,11,3,2,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A309339,07/24/2014,10/17/2014,85,STRAY,ADOPTION,HEALTHY,HEALTHY,9,0,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,A397739,06/03/2020,07/30/2020,57,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,4,8,3,2,3,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A386670,05/08/2019,05/24/2019,16,ADOPTION RETURN,ADOPTION,HEALTHY,HEALTHY,5,6,3,0,0,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A337045,05/13/2016,06/14/2016,32,TRANSFER,ADOPTION,HEALTHY,HEALTHY,7,6,2,0,6,13,0
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,A391110,09/03/2019,09/06/2019,3,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,21,2,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A327028,09/16/2015,09/23/2015,7,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,8,8,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A309997,08/09/2014,10/03/2014,55,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,6,3,2,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A311504,09/11/2014,09/20/2014,9,STRAY,ADOPTION,HEALTHY,HEALTHY,9,6,3,0,5,13,0
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A393989,11/30/2019,12/12/2019,12,STRAY,ADOPTION,UNKNOWN,PENDING,4,0,2,3,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,A373299,09/21/2018,10/05/2018,14,OWNER SURRENDER,ADOPTION,UNKNOWN,PENDING,7,8,3,3,3,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A387312,05/23/2019,07/10/2019,48,STRAY,ADOPTION,HEALTHY,TREATABLE/REHAB,4,1,2,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Female,SMALL,A408150,12/07/2021,12/08/2021,1,OWNER SURRENDER,RETURN TO OWNER,UNKNOWN,PENDING,2,1,0,3,3,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A356402,08/02/2017,08/10/2017,8,STRAY,ADOPTION,HEALTHY,HEALTHY,6,6,2,0,5,13,0
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,A346816,12/29/2016,02/04/2017,37,STRAY,ADOPTION,TREATABLE/MANAGEABLE,HEALTHY,8,21,2,1,5,13,3
CAT,DOMESTIC MH,GRAY TABBY,Neutered,KITTN,A342291,09/10/2016,11/15/2016,66,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,15,2,2,5,11,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,A322851,06/11/2015,06/29/2015,18,STRAY,ADOPTION,HEALTHY,HEALTHY,8,8,3,0,5,13,0
CAT,DOMESTIC MH,BLUE CREAM/TORTIE,Spayed,KITTN,A360505,08/31/2017,11/18/2017,79,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,5,3,2,5,11,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A337705,05/28/2016,06/04/2016,7,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,7,8,2,0,3,13,0
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,SMALL,A369327,03/10/2018,03/31/2018,21,STRAY,ADOPTION,HEALTHY,HEALTHY,7,8,2,0,5,11,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A353394,05/30/2017,08/01/2017,63,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,0,2,2,5,13,0
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,A409773,02/09/2022,04/14/2022,64,STRAY,ADOPTION,HEALTHY,HEALTHY,5,17,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A323103,06/18/2015,07/08/2015,20,STRAY,ADOPTION,HEALTHY,HEALTHY,8,6,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A337784,06/01/2016,07/16/2016,45,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,0,3,2,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,A391071,08/31/2019,11/27/2019,88,STRAY,ADOPTION,HEALTHY,HEALTHY,5,6,3,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A340218,07/29/2016,10/15/2016,78,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,6,3,2,5,13,0
CAT,MANX/MIX,BRN TABBY,Neutered,KITTN,A400156,08/28/2020,11/03/2020,67,STRAY,ADOPTION,UNKNOWN,HEALTHY,3,6,2,3,5,23,0
CAT,SIAMESE,SEAL PT,Spayed,SMALL,A304618,03/25/2014,04/02/2014,8,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,23,23,3,0,5,31,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A308626,07/01/2014,08/25/2014,55,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,9,0,3,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A345764,11/30/2016,12/06/2016,6,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,7,8,2,0,3,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A372626,05/17/2018,05/23/2018,6,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,5,8,2,0,3,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A326220,08/21/2015,09/10/2015,20,STRAY,ADOPTION,HEALTHY,HEALTHY,8,1,2,0,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A406868,09/28/2021,01/19/2022,113,STRAY,ADOPTION,UNKNOWN,HEALTHY,2,0,3,3,5,13,0
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,A400208,09/01/2020,10/03/2020,32,STRAY,ADOPTION,HEALTHY,HEALTHY,3,24,3,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,A404730,05/15/2021,06/24/2021,40,STRAY,ADOPTION,HEALTHY,HEALTHY,3,8,3,0,5,13,3
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,A343972,10/20/2016,10/26/2016,6,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,14,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A312741,10/15/2014,11/21/2014,37,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,6,2,2,5,13,0
CAT,DOMESTIC MH,WHITE/BRN TABBY,Spayed,SMALL,A303496,03/01/2014,03/05/2014,4,OWNER SURRENDER,ADOPTION,UNKNOWN,HEALTHY,10,27,3,3,3,11,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A413346,09/13/2022,12/16/2022,94,STRAY,ADOPTION,UNKNOWN,HEALTHY,1,1,2,3,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A387863,05/30/2019,06/05/2019,6,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,4,1,2,0,3,13,0
CAT,DOMESTIC LH,BLACK,Neutered,KITTN,A361097,09/19/2017,09/21/2017,2,OWNER SURRENDER,RETURN TO OWNER,HEALTHY,TREATABLE/REHAB,6,0,2,0,3,8,0
CAT,DOMESTIC SH,WHITE/BLACK,Neutered,SMALL,A371946,05/01/2018,05/10/2018,9,CONFISCATE,RETURN TO OWNER,HEALTHY,HEALTHY,8,26,2,0,2,13,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,A307294,05/28/2014,06/07/2014,10,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,11,17,2,2,5,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,A344775,11/04/2016,11/16/2016,12,STRAY,ADOPTION,HEALTHY,HEALTHY,7,8,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,A329431,11/03/2015,11/17/2015,14,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,HEALTHY,8,6,3,2,3,13,0
CAT,DOMESTIC SH,LYNX PT,Spayed,SMALL,A324861,08/04/2015,08/15/2015,11,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,13,18,3,2,5,13,3
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,A417806,05/25/2023,07/20/2023,56,STRAY,ADOPTION,HEALTHY,HEALTHY,0,14,3,0,5,13,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A412489,07/16/2022,08/20/2022,35,STRAY,ADOPTION,HEALTHY,HEALTHY,1,1,3,0,5,13,0
CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,A308106,06/19/2014,07/09/2014,20,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,24,1,3,2,5,8,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A412331,07/06/2022,08/24/2022,49,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,1,1,3,0,3,13,0
CAT,DOMESTIC MH,WHITE/GRAY,Neutered,SMALL,A323860,06/30/2015,06/30/2015,0,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,13,28,2,0,5,11,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A339890,07/19/2016,09/16/2016,59,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,1,2,2,5,13,0
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,A325007,08/08/2015,08/13/2015,5,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,8,8,2,0,5,11,0
CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,SMALL,A354720,07/06/2017,09/01/2017,57,STRAY,ADOPTION,HEALTHY,HEALTHY,8,20,2,0,5,13,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,A306667,05/14/2014,05/16/2014,2,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,11,24,3,0,5,13,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,A323224,06/23/2015,08/21/2015,59,STRAY,ADOPTION,HEALTHY,HEALTHY,8,15,3,0,5,13,0
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,A375999,09/28/2018,10/16/2018,18,ADOPTION RETURN,ADOPTION,HEALTHY,HEALTHY,5,0,3,0,0,13,0
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,A351322,04/22/2017,07/07/2017,76,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,6,0,2,2,5,13,0
CAT,DOMESTIC MH,BLACK,Spayed,KITTN,A373122,05/30/2018,06/07/2018,8,STRAY,ADOPTION,HEALTHY,HEALTHY,5,0,3,0,5,11,0
CAT,DOMESTIC LH,ORANGE,Neutered,X-LRG,A304873,04/07/2014,05/29/2014,52,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,19,19,2,0,3,8,5
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A401876,12/26/2020,01/13/2021,18,STRAY,ADOPTION,HEALTHY,HEALTHY,3,1,3,0,5,13,0
CAT,SCOTTISH FOLD,BRN TABBY,Neutered,SMALL,A340129,07/27/2016,10/12/2016,77,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,TREATABLE/REHAB,13,6,2,2,3,29,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,A406627,09/10/2021,09/30/2021,20,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,2,15,2,0,3,13,0
CAT,DOMESTIC LH,BRN TABBY,Male,MED,A351708,10/12/2017,10/12/2017,0,STRAY,RETURN TO OWNER,UNKNOWN,HEALTHY,12,6,1,3,5,8,2
CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,A326034,08/14/2015,08/25/2015,11,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,14,6,3,0,3,8,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,A354195,06/21/2017,06/30/2017,9,STRAY,ADOPTION,HEALTHY,HEALTHY,6,17,2,0,5,13,0
CAT,DOMESTIC SH,BLK SMOKE,Spayed,KITTN,A313049,10/24/2014,12/13/2014,50,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,2,3,2,5,13,0
CAT,DOMESTIC SH,BUFF,Neutered,SMALL,A335614,04/16/2016,04/26/2016,10,OWNER SURRENDER,ADOPTION,HEALTHY,HEALTHY,13,9,2,0,3,13,3
CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,A303130,02/22/2014,02/27/2014,5,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,10,6,3,0,5,8,3
CAT,DOMESTIC SH,ORG TABBY,Spayed,SMALL,A400841,10/07/2020,11/19/2020,43,STRAY,ADOPTION,UNKNOWN,PENDING,3,21,3,3,5,13,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,A324317,07/14/2015,08/07/2015,24,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,8,6,2,2,5,13,0
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,A310676,08/26/2014,10/27/2014,62,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,9,21,2,2,5,13,0
CAT,DOMESTIC SH,BLK SMOKE,Neutered,SMALL,A382217,12/27/2018,12/28/2018,1,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,-1,2,2,0,5,13,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,A412817,08/11/2022,08/26/2022,15,STRAY,ADOPTION,HEALTHY,HEALTHY,1,8,2,0,5,13,0
CAT,DOMESTIC SH,ORG TABBY,Male,SMALL,A408030,11/30/2021,12/09/2021,9,STRAY,RETURN TO OWNER,UNKNOWN,HEALTHY,-1,21,1,3,5,13,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,A308748,07/03/2014,08/21/2014,49,STRAY,ADOPTION,HEALTHY,HEALTHY,9,1,2,0,5,13,0
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,A341649,08/26/2016,09/24/2016,29,STRAY,ADOPTION,TREATABLE/REHAB,HEALTHY,7,8,3,2,5,13,0
CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,A342611,09/22/2016,10/06/2016,14,STRAY,RETURN TO OWNER,HEALTHY,HEALTHY,7,6,2,0,5,11,0
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,A338000,06/04/2016,07/08/2016,34,STRAY,ADOPTION,HEALTHY,HEALTHY,7,1,3,0,5,13,0
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,A311275,09/06/2014,10/04/2014,28,STRAY,ADOPTION,HEALTHY,HEALTHY,9,14,3,0,5,13,0
